date,equity,qx,qy,gross,net
2024-12-12,98782.708389661,368,-233,19094.550636291504,-547.3500747680664
2024-12-13,98776.91459309452,368,-233,19025.129749298096,-551.529468536377
2024-12-16,98839.41697756396,368,-233,18994.599681854248,-484.1999626159668
2024-12-17,98920.72166218716,368,-233,18679.39971923828,-426.60028076171875
2024-12-18,98885.34177385725,368,-233,18109.689476013184,-460.4098129272461
2024-12-19,98863.80700105944,0,0,0.0,0.0
2024-12-20,98863.80700105944,0,0,0.0,0.0
2024-12-23,98848.78564182208,401,-251,19741.750535964966,-413.5502300262451
2024-12-24,98809.41980752145,401,-251,19859.660076141357,-451.259464263916
2024-12-26,98864.2408277103,401,-251,19897.739418029785,-393.0996627807617
2024-12-27,98808.51222973905,401,-251,19743.28009223938,-447.16052055358887
2024-12-30,98800.07397183959,401,-251,19674.559762954712,-450.6203136444092
2024-12-31,98701.60059734293,401,-251,19683.160053253174,-547.4395637512225
2025-01-02,98705.77490488278,401,-251,19715.75955581665,-539.9396781921387
2025-01-03,98760.15999872224,401,-251,19892.29034423828,-483.88973236083984
2025-01-06,98749.5355135078,401,-251,20002.149892807007,-489.489953994751
2025-01-07,98763.980488192,401,-251,19897.800184249878,-473.3607349395752
2025-01-08,98748.117551751,0,0,0.0,0.0
2025-01-10,98748.117551751,0,0,0.0,0.0
2025-01-13,98748.117551751,0,0,0.0,0.0
2025-01-14,98748.117551751,0,0,0.0,0.0
2025-01-15,98748.117551751,0,0,0.0,0.0
2025-01-16,98748.117551751,0,0,0.0,0.0
2025-01-17,98748.117551751,0,0,0.0,0.0
2025-01-21,98748.117551751,0,0,0.0,0.0
2025-01-22,98748.117551751,0,0,0.0,0.0
2025-01-23,98748.117551751,0,0,0.0,0.0
2025-01-24,98748.117551751,0,0,0.0,0.0
2025-01-27,98748.117551751,0,0,0.0,0.0
2025-01-28,98748.117551751,0,0,0.0,0.0
2025-01-29,98748.117551751,0,0,0.0,0.0
2025-01-30,98748.117551751,0,0,0.0,0.0
2025-01-31,98748.117551751,0,0,0.0,0.0
2025-02-03,98748.117551751,0,0,0.0,0.0
2025-02-04,98748.117551751,0,0,0.0,0.0
2025-02-05,98748.117551751,0,0,0.0,0.0
2025-02-06,98748.117551751,0,0,0.0,0.0
2025-02-07,98748.117551751,0,0,0.0,0.0
2025-02-10,98748.117551751,0,0,0.0,0.0
2025-02-11,98748.117551751,0,0,0.0,0.0
2025-02-12,98748.117551751,0,0,0.0,0.0
2025-02-13,98748.117551751,0,0,0.0,0.0
2025-02-14,98748.117551751,0,0,0.0,0.0
2025-02-18,98748.117551751,0,0,0.0,0.0
2025-02-19,98748.117551751,0,0,0.0,0.0
2025-02-20,98748.117551751,0,0,0.0,0.0
2025-02-21,98748.117551751,0,0,0.0,0.0
2025-02-24,98748.117551751,0,0,0.0,0.0
2025-02-25,98748.117551751,0,0,0.0,0.0
2025-02-26,98748.117551751,0,0,0.0,0.0
2025-02-27,98748.117551751,0,0,0.0,0.0
2025-02-28,98748.117551751,0,0,0.0,0.0
2025-03-03,98748.117551751,0,0,0.0,0.0
2025-03-04,98748.117551751,0,0,0.0,0.0
2025-03-05,98748.117551751,0,0,0.0,0.0
2025-03-06,98748.117551751,0,0,0.0,0.0
2025-03-07,98748.117551751,0,0,0.0,0.0
2025-03-10,98748.117551751,0,0,0.0,0.0
